Rep,Treatment,Line2,Line,Line3,Generation,T,Red,White,CFU,ratioRW,log2ratio
3,Single-Population,p2,2,14,930.1398666,140,NA,NA,NA,NA,NA
3,Single-Population,m4,4,15,930.1398666,140,NA,NA,NA,NA,NA
3,Single-Population,m5,-5,16,930.1398666,140,NA,NA,NA,NA,NA
3,Single-Population,p5,5,17,930.1398666,140,NA,NA,NA,NA,NA
3,Single-Population,m6,6,18,930.1398666,140,NA,NA,NA,NA,NA
3,Mixed-Clones,m1,1,13,930.1398666,140,NA,NA,NA,NA,NA
3,Mixed-Clones,p2,2,14,930.1398666,140,NA,NA,NA,NA,NA
3,Mixed-Clones,m4,4,15,930.1398666,140,NA,NA,NA,NA,NA
3,Mixed-Clones,m5,-5,16,930.1398666,140,NA,NA,NA,NA,NA
3,Mixed-Clones,p5,5,17,930.1398666,140,NA,NA,NA,NA,NA
3,Mixed-Clones,m6,6,18,930.1398666,140,NA,NA,NA,NA,NA
3,Mixed-Populations,m1,1,13,930.1398666,140,473,25,498,18.92,4.241840184
3,Mixed-Populations,p2,2,14,930.1398666,140,NA,0,NA,NA,NA
3,Mixed-Populations,m4,4,15,930.1398666,140,NA,0,NA,NA,NA
3,Mixed-Populations,m5,-5,16,930.1398666,140,242,139,381,1.741007194,0.799922164
3,Mixed-Populations,p5,5,17,930.1398666,140,NA,0,NA,NA,NA
3,Mixed-Populations,m6,6,18,930.1398666,140,NA,0,NA,NA,NA
1,Single-Clone,m1,1,1,963.3591475,145,NA,NA,NA,NA,NA
1,Single-Clone,p2,2,2,963.3591475,145,NA,NA,NA,NA,NA
1,Single-Clone,m4,4,3,963.3591475,145,NA,NA,NA,NA,NA
1,Single-Clone,m5,-5,4,963.3591475,145,NA,NA,NA,NA,NA
1,Single-Clone,p5,5,5,963.3591475,145,NA,NA,NA,NA,NA
1,Single-Clone,m6,6,6,963.3591475,145,NA,NA,NA,NA,NA
1,Single-Population,m1,1,1,963.3591475,145,NA,NA,NA,NA,NA
1,Single-Population,p2,2,2,963.3591475,145,NA,NA,NA,NA,NA
1,Single-Population,m4,4,3,963.3591475,145,NA,NA,NA,NA,NA
1,Single-Population,m5,-5,4,963.3591475,145,NA,NA,NA,NA,NA
1,Single-Population,p5,5,5,963.3591475,145,NA,NA,NA,NA,NA
1,Single-Population,m6,6,6,963.3591475,145,NA,NA,NA,NA,NA
1,Mixed-Clones,m1,1,1,963.3591475,145,NA,NA,NA,NA,NA
1,Mixed-Clones,p2,2,2,963.3591475,145,NA,NA,NA,NA,NA
1,Mixed-Clones,m4,4,3,963.3591475,145,NA,NA,NA,NA,NA
1,Mixed-Clones,m5,-5,4,963.3591475,145,NA,NA,NA,NA,NA
1,Mixed-Clones,p5,5,5,963.3591475,145,712,3,715,237.3333333,7.89077093
1,Mixed-Clones,m6,6,6,963.3591475,145,NA,NA,NA,NA,NA
1,Mixed-Populations,m1,1,1,963.3591475,145,911,NA,911,NA,NA
1,Mixed-Populations,p2,2,2,963.3591475,145,234,NA,234,NA,NA
1,Mixed-Populations,m4,4,3,963.3591475,145,592,0,592,NA,NA
1,Mixed-Populations,m5,-5,4,963.3591475,145,199,178,377,1.117977528,0.160891189
1,Mixed-Populations,p5,5,5,963.3591475,145,NA,0,NA,NA,NA
1,Mixed-Populations,m6,6,6,963.3591475,145,86,146,232,0.589041096,-0.763559804
2,Single-Clone,m1,1,7,963.3591475,145,NA,NA,NA,NA,NA
2,Single-Clone,p2,2,8,963.3591475,145,NA,NA,NA,NA,NA
2,Single-Clone,m4,4,9,963.3591475,145,NA,NA,NA,NA,NA
2,Single-Clone,m5,-5,10,963.3591475,145,NA,NA,NA,NA,NA
2,Single-Clone,p5,5,11,963.3591475,145,NA,NA,NA,NA,NA
2,Single-Clone,m6,6,12,963.3591475,145,NA,NA,NA,NA,NA
2,Single-Population,m1,1,7,963.3591475,145,NA,NA,NA,NA,NA
2,Single-Population,p2,2,8,963.3591475,145,NA,NA,NA,NA,NA
2,Single-Population,m4,4,9,963.3591475,145,NA,NA,NA,NA,NA
2,Single-Population,m5,-5,10,963.3591475,145,NA,NA,NA,NA,NA
2,Single-Population,p5,5,11,963.3591475,145,NA,NA,NA,NA,NA
2,Single-Population,m6,6,12,963.3591475,145,NA,NA,NA,NA,NA
2,Mixed-Clones,m1,1,7,963.3591475,145,NA,NA,NA,NA,NA
2,Mixed-Clones,p2,2,8,963.3591475,145,NA,NA,NA,NA,NA
2,Mixed-Clones,m4,4,9,963.3591475,145,NA,NA,NA,NA,NA
2,Mixed-Clones,m5,-5,10,963.3591475,145,NA,NA,NA,NA,NA
2,Mixed-Clones,p5,5,11,963.3591475,145,NA,NA,NA,NA,NA
2,Mixed-Clones,m6,6,12,963.3591475,145,NA,NA,NA,NA,NA
2,Mixed-Populations,m1,1,7,963.3591475,145,0,NA,NA,NA,NA
2,Mixed-Populations,p2,2,8,963.3591475,145,506,21,527,24.0952381,4.590676152
2,Mixed-Populations,m4,4,9,963.3591475,145,81,118,199,0.686440678,-0.542793046
2,Mixed-Populations,m5,-5,10,963.3591475,145,342,220,562,1.554545455,0.636492802
2,Mixed-Populations,p5,5,11,963.3591475,145,NA,0,NA,NA,NA
2,Mixed-Populations,m6,6,12,963.3591475,145,457,139,596,3.287769784,1.717109282
3,Single-Clone,m1,1,13,963.3591475,145,NA,NA,NA,NA,NA
3,Single-Clone,p2,2,14,963.3591475,145,NA,NA,NA,NA,NA
3,Single-Clone,m4,4,15,963.3591475,145,NA,NA,NA,NA,NA
3,Single-Clone,m5,-5,16,963.3591475,145,NA,NA,NA,NA,NA
3,Single-Clone,p5,5,17,963.3591475,145,NA,NA,NA,NA,NA
3,Single-Clone,m6,6,18,963.3591475,145,NA,NA,NA,NA,NA
3,Single-Population,m1,1,13,963.3591475,145,NA,NA,NA,NA,NA
3,Single-Population,p2,2,14,963.3591475,145,NA,NA,NA,NA,NA
3,Single-Population,m4,4,15,963.3591475,145,NA,NA,NA,NA,NA
3,Single-Population,m5,-5,16,963.3591475,145,NA,NA,NA,NA,NA
3,Single-Population,p5,5,17,963.3591475,145,NA,NA,NA,NA,NA
3,Single-Population,m6,6,18,963.3591475,145,NA,NA,NA,NA,NA
3,Mixed-Clones,m1,1,13,963.3591475,145,NA,NA,NA,NA,NA
3,Mixed-Clones,p2,2,14,963.3591475,145,NA,NA,NA,NA,NA
3,Mixed-Clones,m4,4,15,963.3591475,145,NA,NA,NA,NA,NA
3,Mixed-Clones,m5,-5,16,963.3591475,145,NA,NA,NA,NA,NA
3,Mixed-Clones,p5,5,17,963.3591475,145,NA,NA,NA,NA,NA
3,Mixed-Clones,m6,6,18,963.3591475,145,NA,NA,NA,NA,NA
3,Mixed-Populations,m1,1,13,963.3591475,145,324,17,341,19.05882353,4.252387162
3,Mixed-Populations,p2,2,14,963.3591475,145,NA,0,NA,NA,NA
3,Mixed-Populations,m4,4,15,963.3591475,145,NA,0,NA,NA,NA
3,Mixed-Populations,m5,-5,16,963.3591475,145,356,57,413,6.245614035,2.642843417
3,Mixed-Populations,p5,5,17,963.3591475,145,NA,0,NA,NA,NA
3,Mixed-Populations,m6,6,18,963.3591475,145,NA,0,NA,NA,NA
1,Single-Clone,m1,1,1,996.5784285,150,594,1,595,594,9.214319121
1,Single-Clone,p2,2,2,996.5784285,150,0,302,302,0,NA
1,Single-Clone,m4,4,3,996.5784285,150,153,0,153,NA,NA
1,Single-Clone,m5,-5,4,996.5784285,150,384,0,384,NA,NA
1,Single-Clone,p5,5,5,996.5784285,150,0,299,299,0,NA
1,Single-Clone,m6,6,6,996.5784285,150,194,0,194,NA,NA
1,Single-Population,m1,1,1,996.5784285,150,496,0,496,NA,NA
1,Single-Population,p2,2,2,996.5784285,150,0,277,277,0,NA
1,Single-Population,m4,4,3,996.5784285,150,234,0,234,NA,NA
1,Single-Population,m5,-5,4,996.5784285,150,428,1,429,428,8.741466986
1,Single-Population,p5,5,5,996.5784285,150,0,329,329,0,NA
1,Single-Population,m6,6,6,996.5784285,150,447,0,447,NA,NA
1,Mixed-Clones,m1,1,1,996.5784285,150,527,NA,527,NA,NA
1,Mixed-Clones,p2,2,2,996.5784285,150,429,1,430,429,NA
1,Mixed-Clones,m4,4,3,996.5784285,150,466,0,466,NA,NA
1,Mixed-Clones,m5,-5,4,996.5784285,150,468,0,468,NA,NA
1,Mixed-Clones,p5,5,5,996.5784285,150,527,8,535,65.875,6.041659152
1,Mixed-Clones,m6,6,6,996.5784285,150,608,0,608,NA,NA
1,Mixed-Populations,m1,1,1,996.5784285,150,560,0,560,NA,NA
1,Mixed-Populations,p2,2,2,996.5784285,150,437,0,437,NA,NA
1,Mixed-Populations,m4,4,3,996.5784285,150,414,0,414,NA,NA
1,Mixed-Populations,m5,-5,4,996.5784285,150,33,277,310,0.119133574,-3.069348047
1,Mixed-Populations,p5,5,5,996.5784285,150,431,NA,431,NA,NA
1,Mixed-Populations,m6,6,6,996.5784285,150,68,176,244,0.386363636,-1.371968779
2,Single-Clone,m1,1,7,996.5784285,150,566,0,566,NA,NA
2,Single-Clone,p2,2,8,996.5784285,150,0,218,218,0,NA
2,Single-Clone,m4,4,9,996.5784285,150,100,0,100,NA,NA
2,Single-Clone,m5,-5,10,996.5784285,150,312,0,312,NA,NA
2,Single-Clone,p5,5,11,996.5784285,150,0,217,217,0,NA
2,Single-Clone,m6,6,12,996.5784285,150,348,0,348,NA,NA
2,Single-Population,m1,1,7,996.5784285,150,629,0,629,NA,NA
2,Single-Population,p2,2,8,996.5784285,150,0,186,186,0,NA
2,Single-Population,m4,4,9,996.5784285,150,51,0,51,NA,NA
2,Single-Population,m5,-5,10,996.5784285,150,419,0,419,NA,NA
2,Single-Population,p5,5,11,996.5784285,150,0,565,565,0,NA
2,Single-Population,m6,6,12,996.5784285,150,496,0,496,NA,NA
2,Mixed-Clones,m1,1,7,996.5784285,150,347,0,347,NA,NA
2,Mixed-Clones,p2,2,8,996.5784285,150,508,0,508,NA,NA
2,Mixed-Clones,m4,4,9,996.5784285,150,399,0,399,NA,NA
2,Mixed-Clones,m5,-5,10,996.5784285,150,651,0,651,NA,NA
2,Mixed-Clones,p5,5,11,996.5784285,150,635,0,635,NA,NA
2,Mixed-Clones,m6,6,12,996.5784285,150,503,0,503,NA,NA
2,Mixed-Populations,m1,1,7,996.5784285,150,0,268,268,0,NA
2,Mixed-Populations,p2,2,8,996.5784285,150,584,33,617,17.6969697,4.14543044
2,Mixed-Populations,m4,4,9,996.5784285,150,149,210,359,0.70952381,-0.495076996
2,Mixed-Populations,m5,-5,10,996.5784285,150,283,189,472,1.497354497,0.582415818
2,Mixed-Populations,p5,5,11,996.5784285,150,502,0,502,NA,NA
2,Mixed-Populations,m6,6,12,996.5784285,150,86,237,323,0.362869198,-1.462478495
3,Single-Clone,m1,1,13,996.5784285,150,517,0,517,NA,NA
3,Single-Clone,p2,2,14,996.5784285,150,0,573,573,0,NA
3,Single-Clone,m4,4,15,996.5784285,150,304,0,304,NA,NA
3,Single-Clone,m5,-5,16,996.5784285,150,456,0,456,NA,NA
3,Single-Clone,p5,5,17,996.5784285,150,0,393,393,0,NA
3,Single-Clone,m6,6,18,996.5784285,150,66,0,66,NA,NA
3,Single-Population,m1,1,13,996.5784285,150,501,0,501,NA,NA
3,Single-Population,p2,2,14,996.5784285,150,0,274,274,0,NA
3,Single-Population,m4,4,15,996.5784285,150,114,0,114,NA,NA
3,Single-Population,m5,-5,16,996.5784285,150,349,0,349,NA,NA
3,Single-Population,p5,5,17,996.5784285,150,0,395,395,0,NA
3,Single-Population,m6,6,18,996.5784285,150,407,0,407,NA,NA
3,Mixed-Clones,m1,1,13,996.5784285,150,545,0,545,NA,NA
3,Mixed-Clones,p2,2,14,996.5784285,150,713,0,713,NA,NA
3,Mixed-Clones,m4,4,15,996.5784285,150,570,0,570,NA,NA
3,Mixed-Clones,m5,-5,16,996.5784285,150,665,0,665,NA,NA
3,Mixed-Clones,p5,5,17,996.5784285,150,593,0,593,NA,NA
3,Mixed-Clones,m6,6,18,996.5784285,150,528,0,528,NA,NA
3,Mixed-Populations,m1,1,13,996.5784285,150,462,16,478,28.875,4.851749041
3,Mixed-Populations,p2,2,14,996.5784285,150,602,0,602,NA,NA
3,Mixed-Populations,m4,4,15,996.5784285,150,455,0,455,NA,NA
3,Mixed-Populations,m5,-5,16,996.5784285,150,218,137,355,1.591240876,0.670152242
3,Mixed-Populations,p5,5,17,996.5784285,150,663,0,663,NA,NA
3,Mixed-Populations,m6,6,18,996.5784285,150,588,0,588,NA,NA
1,Single-Clone,m1,1,1,1029.797709,155,NA,NA,NA,NA,NA
1,Single-Clone,p2,2,2,1029.797709,155,NA,NA,NA,NA,NA
1,Single-Clone,m4,4,3,1029.797709,155,NA,NA,NA,NA,NA
1,Single-Clone,m5,-5,4,1029.797709,155,NA,NA,NA,NA,NA
1,Single-Clone,p5,5,5,1029.797709,155,NA,NA,NA,NA,NA
1,Single-Clone,m6,6,6,1029.797709,155,NA,NA,NA,NA,NA
1,Single-Population,m1,1,1,1029.797709,155,NA,NA,NA,NA,NA
1,Single-Population,p2,2,2,1029.797709,155,NA,NA,NA,NA,NA
1,Single-Population,m4,4,3,1029.797709,155,NA,NA,NA,NA,NA
1,Single-Population,m5,-5,4,1029.797709,155,NA,NA,NA,NA,NA
1,Single-Population,p5,5,5,1029.797709,155,NA,NA,NA,NA,NA
1,Single-Population,m6,6,6,1029.797709,155,NA,NA,NA,NA,NA
1,Mixed-Clones,m1,1,1,1029.797709,155,NA,NA,NA,NA,NA
1,Mixed-Clones,p2,2,2,1029.797709,155,NA,NA,NA,NA,NA
1,Mixed-Clones,m4,4,3,1029.797709,155,NA,NA,NA,NA,NA
1,Mixed-Clones,m5,-5,4,1029.797709,155,NA,NA,NA,NA,NA
1,Mixed-Clones,p5,5,5,1029.797709,155,662,7,669,94.57142857,6.563332485
1,Mixed-Clones,m6,6,6,1029.797709,155,NA,NA,NA,NA,NA
1,Mixed-Populations,m1,1,1,1029.797709,155,NA,0,NA,NA,NA
1,Mixed-Populations,p2,2,2,1029.797709,155,NA,0,NA,NA,NA
1,Mixed-Populations,m4,4,3,1029.797709,155,NA,0,NA,NA,NA
1,Mixed-Populations,m5,-5,4,1029.797709,155,153,278,431,0.550359712,-0.861553231
1,Mixed-Populations,p5,5,5,1029.797709,155,NA,0,NA,NA,NA
1,Mixed-Populations,m6,6,6,1029.797709,155,131,202,333,0.648514851,-0.624788482
2,Single-Clone,m1,1,7,1029.797709,155,NA,NA,NA,NA,NA
2,Single-Clone,p2,2,8,1029.797709,155,NA,NA,NA,NA,NA
2,Single-Clone,m4,4,9,1029.797709,155,NA,NA,NA,NA,NA
2,Single-Clone,m5,-5,10,1029.797709,155,NA,NA,NA,NA,NA
2,Single-Clone,p5,5,11,1029.797709,155,NA,NA,NA,NA,NA
2,Single-Clone,m6,6,12,1029.797709,155,NA,NA,NA,NA,NA
2,Single-Population,m1,1,7,1029.797709,155,NA,NA,NA,NA,NA
2,Single-Population,p2,2,8,1029.797709,155,NA,NA,NA,NA,NA
2,Single-Population,m4,4,9,1029.797709,155,NA,NA,NA,NA,NA
2,Single-Population,m5,-5,10,1029.797709,155,NA,NA,NA,NA,NA
2,Single-Population,p5,5,11,1029.797709,155,NA,NA,NA,NA,NA
2,Single-Population,m6,6,12,1029.797709,155,NA,NA,NA,NA,NA
2,Mixed-Clones,m1,1,7,1029.797709,155,NA,NA,NA,NA,NA
2,Mixed-Clones,p2,2,8,1029.797709,155,NA,NA,NA,NA,NA
2,Mixed-Clones,m4,4,9,1029.797709,155,NA,NA,NA,NA,NA
2,Mixed-Clones,m5,-5,10,1029.797709,155,NA,NA,NA,NA,NA
2,Mixed-Clones,p5,5,11,1029.797709,155,NA,NA,NA,NA,NA
2,Mixed-Clones,m6,6,12,1029.797709,155,NA,NA,NA,NA,NA
2,Mixed-Populations,m1,1,7,1029.797709,155,0,NA,NA,NA,NA
2,Mixed-Populations,p2,2,8,1029.797709,155,281,9,290,31.22222222,4.964501319
2,Mixed-Populations,m4,4,9,1029.797709,155,163,161,324,1.01242236,0.017811276
2,Mixed-Populations,m5,-5,10,1029.797709,155,426,212,638,2.009433962,1.006789165
2,Mixed-Populations,p5,5,11,1029.797709,155,NA,0,NA,NA,NA
2,Mixed-Populations,m6,6,12,1029.797709,155,66,151,217,0.437086093,-1.194010619
3,Single-Clone,m1,1,13,1029.797709,155,NA,NA,NA,NA,NA
3,Single-Clone,p2,2,14,1029.797709,155,NA,NA,NA,NA,NA
3,Single-Clone,m4,4,15,1029.797709,155,NA,NA,NA,NA,NA
3,Single-Clone,m5,-5,16,1029.797709,155,NA,NA,NA,NA,NA
3,Single-Clone,p5,5,17,1029.797709,155,NA,NA,NA,NA,NA
3,Single-Clone,m6,6,18,1029.797709,155,NA,NA,NA,NA,NA
3,Single-Population,m1,1,13,1029.797709,155,NA,NA,NA,NA,NA
3,Single-Population,p2,2,14,1029.797709,155,NA,NA,NA,NA,NA
3,Single-Population,m4,4,15,1029.797709,155,NA,NA,NA,NA,NA
3,Single-Population,m5,-5,16,1029.797709,155,NA,NA,NA,NA,NA
3,Single-Population,p5,5,17,1029.797709,155,NA,NA,NA,NA,NA
3,Single-Population,m6,6,18,1029.797709,155,NA,NA,NA,NA,NA
3,Mixed-Clones,m1,1,13,1029.797709,155,NA,NA,NA,NA,NA
3,Mixed-Clones,p2,2,14,1029.797709,155,NA,NA,NA,NA,NA
3,Mixed-Clones,m4,4,15,1029.797709,155,NA,NA,NA,NA,NA
3,Mixed-Clones,m5,-5,16,1029.797709,155,NA,NA,NA,NA,NA
3,Mixed-Clones,p5,5,17,1029.797709,155,NA,NA,NA,NA,NA
3,Mixed-Clones,m6,6,18,1029.797709,155,NA,NA,NA,NA,NA
3,Mixed-Populations,m1,1,13,1029.797709,155,527,9,536,58.55555556,5.87173415
3,Mixed-Populations,p2,2,14,1029.797709,155,NA,0,NA,NA,NA
3,Mixed-Populations,m4,4,15,1029.797709,155,NA,0,NA,NA,NA
3,Mixed-Populations,m5,-5,16,1029.797709,155,192,101,293,1.900990099,0.926751018
3,Mixed-Populations,p5,5,17,1029.797709,155,NA,0,NA,NA,NA
3,Mixed-Populations,m6,6,18,1029.797709,155,NA,0,NA,NA,NA
1,Single-Clone,m1,1,1,1063.01699,160,NA,NA,NA,NA,NA
1,Single-Clone,p2,2,2,1063.01699,160,NA,NA,NA,NA,NA
1,Single-Clone,m4,4,3,1063.01699,160,NA,NA,NA,NA,NA
1,Single-Clone,m5,-5,4,1063.01699,160,NA,NA,NA,NA,NA
1,Single-Clone,p5,5,5,1063.01699,160,NA,NA,NA,NA,NA
1,Single-Clone,m6,6,6,1063.01699,160,NA,NA,NA,NA,NA
1,Single-Population,m1,1,1,1063.01699,160,NA,NA,NA,NA,NA
1,Single-Population,p2,2,2,1063.01699,160,NA,NA,NA,NA,NA
1,Single-Population,m4,4,3,1063.01699,160,NA,NA,NA,NA,NA
1,Single-Population,m5,-5,4,1063.01699,160,NA,NA,NA,NA,NA
